,id,created_at,cleaned_tweet
368,1388209215865462784,2021-04-30 19:10:43+00:00,lit world free creation soon home cap
369,1388209204792528896,2021-04-30 19:10:40+00:00,lit world free creation soon home cap
370,1388214982752362496,2021-04-30 19:33:38+00:00,lit world free creation soon home cap
371,1388214356131807232,2021-04-30 19:31:08+00:00,lit world free creation soon home cap
372,1388229563197571072,2021-04-30 20:31:34+00:00,lit world free creation soon home cap
373,1388218798273187840,2021-04-30 19:48:48+00:00,lit world free creation soon home cap
374,1388227957332746240,2021-04-30 20:25:11+00:00,lit world free creation soon home cap
375,1388214278319079424,2021-04-30 19:30:50+00:00,lit world free creation soon home cap
376,1388215240467255296,2021-04-30 19:34:39+00:00,lit world free creation soon home cap
377,1388227881319292928,2021-04-30 20:24:53+00:00,lit world free creation soon home cap
378,1388211530475483136,2021-04-30 19:19:55+00:00,lit world free creation soon home cap
379,1388209105358053120,,
380,1388214280504241920,,
381,1388219033405718528,2021-04-30 19:49:44+00:00,lit world free creation soon home cap
382,1388211409809329920,,
383,1388219229850292224,2021-04-30 19:50:30+00:00,lit world free creation soon home cap
384,1393533527862484736,,
385,1388215216027037696,2021-04-30 19:34:33+00:00,lit world free creation soon home cap
386,1393510741232295936,2021-05-15 10:17:05+00:00,lit world free creation soon home cap
387,1388214305250713600,2021-04-30 19:30:56+00:00,lit world free creation soon home cap
388,1388212250788335616,2021-04-30 19:22:46+00:00,lit world free creation soon home cap
389,1388227902919954432,2021-04-30 20:24:58+00:00,lit world free creation soon home cap
390,1388219028959731712,2021-04-30 19:49:43+00:00,lit world free creation soon home cap
391,1393525707846742016,2021-05-15 11:16:33+00:00,project lit join
392,1388227954816294912,2021-04-30 20:25:11+00:00,lit world free creation soon home cap
393,1388218981111107584,2021-04-30 19:49:31+00:00,lit world free creation soon home cap
394,1393549810628665088,,
395,1393538194424143872,2021-05-15 12:06:10+00:00,lit world free creation soon home cap
396,1388229107155095552,2021-04-30 20:29:45+00:00,lit world free creation soon home cap
397,1388208841498714112,2021-04-30 19:09:14+00:00,lit world free creation soon home cap
398,1388215196544495616,2021-04-30 19:34:29+00:00,lit world free creation soon home cap
399,1393554073471835904,,
400,1388227985648459520,,
401,1393550105228169216,2021-05-15 12:53:30+00:00,lit world free creation soon home cap
402,1388224882253602816,2021-04-30 20:12:58+00:00,lit world free creation soon home cap
403,1388214002140991488,2021-04-30 19:29:44+00:00,lit world free creation soon home cap
404,1388212455201968128,2021-04-30 19:23:35+00:00,lit world free creation soon home cap
405,1388216694221455104,,
406,1393543903643533312,2021-05-15 12:28:52+00:00,lit world free creation soon home cap
407,1388216707496435712,2021-04-30 19:40:29+00:00,lit world free creation soon home cap
